ID,Business name,Retail category,Geo Local Area,Address
3893,Grandmama’s Cafe,Food & Beverage,Arbutus Ridge,5687 BALSAM ST
3896,Joyce Wu Dental,Service Commercial,Kerrisdale,5763 BALSAM ST
3897,Premiere International Travel,Service Commercial,Kerrisdale,5720 EAST BOULEVARD
3906,Kerrisdale Oakridge Marpole Community Policing Centre,Service Commercial,Kerrisdale,6070 EAST BOULEVARD
3913,Oakwest Insurance,Service Commercial,Kerrisdale,6260 EAST BOULEVARD
3916,Malatang,Food & Beverage,Kerrisdale,6292 EAST BOULEVARD
3917,Southland Floral,Convenience Goods,Kerrisdale,5743 VINE ST
3919,Peninsula Beauty Centre,Service Commercial,Arbutus Ridge,2104 W 38TH AV
3926,Chef Hung Taiwanese Noodle,Food & Beverage,Kerrisdale,2028 W 41ST AV
3928,Sweet E's Pastery,Convenience Goods,Kerrisdale,2032 W 41ST AV
3929,Framing + Art Centre,Comparison Goods,Shaughnessy,2033 W 41ST AV
3931,Presentation Centre,Service Commercial,Shaughnessy,2035 W 41ST AV
3932,Living Stone Institute,Service Commercial,Kerrisdale,2038 W 41ST AV
3939,La Cuisson Café,Food & Beverage,Kerrisdale,2050 W 41ST AV
3940,Fish Café Restaurant,Food & Beverage,Shaughnessy,2053 W 41ST AV
3944,FNU Fox & Unicorn Arts,Comparison Goods,Shaughnessy,2059 W 41ST AV
3947,Song Tea,Food & Beverage,Shaughnessy,2065 W 41ST AV
3950,Yummy Yogurt,Convenience Goods,Kerrisdale,2070 W 41ST AV
3956,Presentation Centre,Service Commercial,Kerrisdale,2094 W 41ST AV
3960,Burrata Pizzeria,Food & Beverage,Kerrisdale,2104 W 41ST AV
3962,Lxy hunan fusion,Food & Beverage,Kerrisdale,2106 W 41ST AV
3963,Yi Fang Fruit Tea,Food & Beverage,Kerrisdale,2112 W 41ST AV
3973,Nana's Green Tea,Food & Beverage,Arbutus Ridge,2135 W 41ST AV
3975,Buchans Kerrisdale Stationary,Comparison Goods,Arbutus Ridge,2141 W 41ST AV
3976,QE Home,Comparison Goods,Kerrisdale,2142 W 41ST AV
3978,Vangead Financial Services,Service Commercial,Kerrisdale,2144 W 41ST AV
3980,Blake & Riley,Comparison Goods,Kerrisdale,2150 W 41ST AV
3982,Caffe Artigiano,Food & Beverage,Kerrisdale,2154 W 41ST AV
3983,Plethore by Faubourg,Convenience Goods,Kerrisdale,2156 W 41ST AV
3985,HSBC Bank,Service Commercial,Kerrisdale,2164 W 41ST AV
3991,Hager Books,Comparison Goods,Kerrisdale,2176 W 41ST AV
3995,East West Market,Convenience Goods,Arbutus Ridge,2183 W 41ST AV
3998,Purdys Chocolatier,Convenience Goods,Arbutus Ridge,2189 W 41ST AV
4000,TD Canada Trust,Service Commercial,Kerrisdale,2198 W 41ST AV
4002,Royal Bank of Canada,Service Commercial,Kerrisdale,2208 W 41ST AV
4003,Kin's Farm Market,Convenience Goods,Arbutus Ridge,2215 W 41ST AV
4011,Studio 41,Service Commercial,Arbutus Ridge,2249 W 41ST AV
4013,Asakusa,Convenience Goods,Arbutus Ridge,2253 W 41ST AV
4023,Sofra Mediteranean Kitchen,Food & Beverage,Arbutus Ridge,2277 W 41ST AV
4024,41 Noodle and Rice Pot,Food & Beverage,Arbutus Ridge,2279 W 41ST AV
4027,Canadian Imperial Bank of Commerce,Service Commercial,Kerrisdale,2288 W 41ST AV
4030,Blara Organic House,Comparison Goods,Arbutus Ridge,2299 W 41ST AV
4031,Shoppers Drug Mart,Convenience Goods,Arbutus Ridge,2303 W 41ST AV
4035,Kerrisdale Cleaners,Service Commercial,Arbutus Ridge,2313 W 41ST AV
4043,Kerrisdale Dental Centre,Service Commercial,Kerrisdale,2354 W 41ST AV
4046,Dr. Timothy Kam,Service Commercial,Kerrisdale,2366 W 41ST AV
4048,Luminous Nail Spa,Service Commercial,Arbutus Ridge,2375 W 41ST AV
4049,Vancity,Service Commercial,Kerrisdale,2380 W 41ST AV
4054,Bernie Beauty Salon,Service Commercial,Kerrisdale,2418 W 41ST AV
4057,Atheneum Cannabis,Convenience Goods,Arbutus Ridge,2431 W 41ST AV
4060,Balsam Dental,Service Commercial,Kerrisdale,2438 W 41ST AV
4063,Ivygoal Education,Service Commercial,Kerrisdale,2448 W 41ST AV
4070,Ivy Lab Education,Service Commercial,Kerrisdale,2498 W 41ST AV
4072,Dr. Janet Thom,Service Commercial,Kerrisdale,2029 W 42ND AV
4078,Kerrisdale Physiotherapy Precision Care,Service Commercial,Kerrisdale,2083 W 42ND AV
4086,West Coast Imaging,Service Commercial,Arbutus Ridge,6 5337 WEST BOULEVARD
4088,Sushi King House,Food & Beverage,Arbutus Ridge,5351 WEST BOULEVARD
4089,White Spot,Food & Beverage,Arbutus Ridge,5367 WEST BOULEVARD
4090,West Boulevard Veterinary Clinic,Service Commercial,Arbutus Ridge,5383 WEST BOULEVARD
4093,Finn's,Comparison Goods,Arbutus Ridge,5401 WEST BOULEVARD
4101,Steamoji Kerrisdale,Service Commercial,Arbutus Ridge,5465 WEST BOULEVARD
4103,West Coast Liquor Company,Convenience Goods,Arbutus Ridge,5503 WEST BOULEVARD
4105,Cora 8,Comparison Goods,Arbutus Ridge,5515 WEST BOULEVARD
4107,The UPS Store,Service Commercial,Arbutus Ridge,5525 WEST BOULEVARD
4108,Lanzhou Beef Noodle,Food & Beverage,Arbutus Ridge,5555 WEST BOULEVARD
4114,Luscious Nail Lounge,Service Commercial,Arbutus Ridge,5607 WEST BOULEVARD
4119,Kerrisdale Hair Bar,Service Commercial,Arbutus Ridge,5665 WEST BOULEVARD
4120,The Spectacle Shoppe,Comparison Goods,Arbutus Ridge,5683 WEST BOULEVARD
4130,True Carnivore,Comparison Goods,Kerrisdale,5961 WEST BOULEVARD
4134,Happy Farm Market,Convenience Goods,Kerrisdale,6007 WEST BOULEVARD
4135,Chi Noodle Bar,Food & Beverage,Kerrisdale,6019 WEST BOULEVARD
4136,Chicko Chicken,Food & Beverage,Kerrisdale,6023 WEST BOULEVARD
4139,Tony's Shoe Repair,Service Commercial,Kerrisdale,6041 WEST BOULEVARD
4143,Chatime,Food & Beverage,Kerrisdale,6075 WEST BOULEVARD
4154,Hana Lash,Service Commercial,Kerrisdale,6239 WEST BOULEVARD
4155,Glam It All Beauty Bar,Service Commercial,Kerrisdale,6243 WEST BOULEVARD
4158,Avenue Academy,Service Commercial,Kerrisdale,6325 WEST BOULEVARD
4163,Shota Sushi and Grill,Food & Beverage,Arbutus Ridge,5688 YEW ST
4165,Chevron,Automotive Goods & Services,Victoria-Fraserview,2605 E 49TH AV
4170,Sutton Realty,Service Commercial,Victoria-Fraserview,205 2607 E 49TH AV
4171,Shoppers Drug Mart,Convenience Goods,Victoria-Fraserview,102/103 2607 E 49TH AV
4172,Happy Feet Wellness,Service Commercial,Victoria-Fraserview,107 2609 E 49TH AV
4174,Physiotherapy,Service Commercial,Victoria-Fraserview,109 2609 E 49TH AV
4185,Pho Thai Ha,Food & Beverage,Victoria-Fraserview,2653 E 49TH AV
4195,The Peri Peri Shack,Food & Beverage,Kensington-Cedar Cottage,724 KINGSWAY
4202,Claymates Ceramics Studio,Comparison Goods,Kensington-Cedar Cottage,762 KINGSWAY
4205,Dr Nelson Villanueva Inc,Service Commercial,Kensington-Cedar Cottage,770 KINGSWAY
4207,Honey Cafe,Food & Beverage,Kensington-Cedar Cottage,775 KINGSWAY
4209,The Herb Company Dispensary,Convenience Goods,Kensington-Cedar Cottage,779 KINGSWAY
4213,Do Most Auto Repairs Ltd,Automotive Goods & Services,Kensington-Cedar Cottage,799 KINGSWAY
4220,Fantasy Travel Company Ltd,Service Commercial,Kensington-Cedar Cottage,878 KINGSWAY
4225,Vancity Autobody Ltd,Automotive Goods & Services,Kensington-Cedar Cottage,895 KINGSWAY
4232,KC Printing,Service Commercial,Kensington-Cedar Cottage,922 KINGSWAY
4239,Via Dental,Service Commercial,Kensington-Cedar Cottage,988 KINGSWAY
4245,Thang Long Travel Ltd,Service Commercial,Kensington-Cedar Cottage,1017 KINGSWAY
4253,Fedtax Accounting Services Inc,Service Commercial,Kensington-Cedar Cottage,6 1022 KINGSWAY
4254,Classical Design Hair Salon,Service Commercial,Kensington-Cedar Cottage,7 1022 KINGSWAY
4258,Mid-Century Modern Home,Comparison Goods,Kensington-Cedar Cottage,1041 KINGSWAY
4260,P H Solar Window Tint (1997),Automotive Goods & Services,Kensington-Cedar Cottage,1045 KINGSWAY
4262,Dai Tung Restaurant,Food & Beverage,Kensington-Cedar Cottage,108 1050 KINGSWAY
4267,Nene Chicken,Food & Beverage,Kensington-Cedar Cottage,1070 KINGSWAY
4268,Mama's Dry Cleaning,Service Commercial,Kensington-Cedar Cottage,1072 KINGSWAY
4271,Vinasafe Insurance Services Ltd,Service Commercial,Kensington-Cedar Cottage,1082 KINGSWAY
4273,Dr Kenneth W C Mok Inc,Service Commercial,Kensington-Cedar Cottage,1085 KINGSWAY
4274,Green Lemongrass,Food & Beverage,Kensington-Cedar Cottage,1086 KINGSWAY
4276,Lotte Shopping Centre,Comparison Goods,Kensington-Cedar Cottage,1089 KINGSWAY
4277,Bambu Che,Food & Beverage,Kensington-Cedar Cottage,1090 KINGSWAY
4278,Holly Lashes,Service Commercial,Kensington-Cedar Cottage,1092 KINGSWAY
4280,Moon Cafe,Food & Beverage,Kensington-Cedar Cottage,1 1097 KINGSWAY
4287,British Ex-Servicemen's Assoc.,Food & Beverage,Kensington-Cedar Cottage,1143 KINGSWAY
4291,Dong Thanh Supermarket,Convenience Goods,Kensington-Cedar Cottage,1172 KINGSWAY
4296,Bean Banh Mi,Food & Beverage,Kensington-Cedar Cottage,1198 KINGSWAY
4297,Hoy's Wonton House,Food & Beverage,Kensington-Cedar Cottage,1202 KINGSWAY
4298,See-Rite Eye Care Centre,Service Commercial,Kensington-Cedar Cottage,1207 KINGSWAY
4299,Dr Viem C Nguyen,Service Commercial,Kensington-Cedar Cottage,1209 KINGSWAY
4300,Kien Giang Billiards,Entertainment and Leisure,Kensington-Cedar Cottage,1210 KINGSWAY
4301,Bliss Oral Wellness,Service Commercial,Kensington-Cedar Cottage,1217 KINGSWAY
4303,Dr Elizabeth Liew Inc,Service Commercial,Kensington-Cedar Cottage,1225 KINGSWAY
4314,Kingsway Physiotherapy,Service Commercial,Kensington-Cedar Cottage,1248 KINGSWAY
4316,Domino's Pizza,Food & Beverage,Kensington-Cedar Cottage,1254 KINGSWAY
4320,Denture Clinic,Service Commercial,Kensington-Cedar Cottage,1269 KINGSWAY
4325,Poke Community Acupuncture,Service Commercial,Kensington-Cedar Cottage,1292 KINGSWAY
4326,H M Tsang Co Ltd,Service Commercial,Kensington-Cedar Cottage,1296 KINGSWAY
4328,Cedar Cottage Neighbourhood Liquor Store,Convenience Goods,Kensington-Cedar Cottage,1299 KINGSWAY
4336,Phuong Uyen Video & Coinlaundry,Service Commercial,Kensington-Cedar Cottage,1324 KINGSWAY
4346,Loaded Athletics,Entertainment and Leisure,Kensington-Cedar Cottage,1352 KINGSWAY
4347,Flow Martial Arts Inc,Entertainment and Leisure,Kensington-Cedar Cottage,1355 KINGSWAY
4349,Sun Bo Kong Vegetarian Rest.,Food & Beverage,Kensington-Cedar Cottage,1363 KINGSWAY
4350,Cheung Hin Food Co,Convenience Goods,Kensington-Cedar Cottage,1364 KINGSWAY
4351,AA Furniture & Appliances,Comparison Goods,Kensington-Cedar Cottage,1368 KINGSWAY
4355,New Sam PO Meat,Convenience Goods,Kensington-Cedar Cottage,1382 KINGSWAY
4361,Thu Hien Deli,Food & Beverage,Kensington-Cedar Cottage,1388 KINGSWAY
4362,RK's House of Dosas Ltd,Food & Beverage,Kensington-Cedar Cottage,1391 KINGSWAY
4364,Pallet Coffee Roasters,Food & Beverage,Kensington-Cedar Cottage,1398 KINGSWAY
4365,Jeya Brothers,Convenience Goods,Kensington-Cedar Cottage,3805 KNIGHT ST
4366,Vacaville Vape,Convenience Goods,Kensington-Cedar Cottage,3903 KNIGHT ST
4368,Knight Street Cafe,Food & Beverage,Kensington-Cedar Cottage,3911 KNIGHT ST
4370,Two Tides Tattoo,Service Commercial,Kensington-Cedar Cottage,3919 KNIGHT ST
4371,Lily's Florist,Convenience Goods,Kensington-Cedar Cottage,3927 KNIGHT ST
4372,Ishoni Development Group,Service Commercial,Kensington-Cedar Cottage,3929 KNIGHT ST
4374,Vancouver Foot and Ankle Clinic,Service Commercial,Kensington-Cedar Cottage,3937 KNIGHT ST
4375,V Plus Hair Studio,Service Commercial,Kensington-Cedar Cottage,3947 KNIGHT ST
4377,Checkmate Dry Cleaning,Service Commercial,Kensington-Cedar Cottage,4001 KNIGHT ST
4380,Zofia Polish Store,Convenience Goods,Kensington-Cedar Cottage,4007 KNIGHT ST
4401,Trung Nguyen Cafe,Service Commercial,Kensington-Cedar Cottage,1441 KINGSWAY
4407,Dominion Traditional Medicine,Service Commercial,Kensington-Cedar Cottage,102 1459 KINGSWAY
4409,Freedom Mobile,Service Commercial,Kensington-Cedar Cottage,1463 KINGSWAY
4410,Icy Bar,Food & Beverage,Kensington-Cedar Cottage,1475 KINGSWAY
4414,Pink Peppercorn Seafood House,Food & Beverage,Kensington-Cedar Cottage,1485 KINGSWAY
4416,Windsor Dental Clinic,Service Commercial,Kensington-Cedar Cottage,1495 KINGSWAY
4418,LNLS Metro Vancouver Land Surveyors,Service Commercial,Kensington-Cedar Cottage,1528 KINGSWAY
4422,Song's Hair Design,Service Commercial,Kensington-Cedar Cottage,1578 KINGSWAY
4427,J&M Foreign Exchange,Service Commercial,Kensington-Cedar Cottage,1654 KINGSWAY
4435,Image Care Uniforms,Comparison Goods,Kensington-Cedar Cottage,1661 KINGSWAY
4436,Clear Trust Mortgages,Service Commercial,Kensington-Cedar Cottage,1665 KINGSWAY
4437,Loon Sung Food Service,Convenience Goods,Kensington-Cedar Cottage,1668 KINGSWAY
4446,Chicken World,Food & Beverage,Kensington-Cedar Cottage,1707 KINGSWAY
4450,Tapestry Counselling Centre Inc,Service Commercial,Kensington-Cedar Cottage,1718 KINGSWAY
4453,JT Beauty Parlour Inc,Service Commercial,Kensington-Cedar Cottage,1726 KINGSWAY
4454,Golden Heart Integrated Health,Service Commercial,Kensington-Cedar Cottage,1728 KINGSWAY
4461,Kee's Tae Kwon Do Inc,Entertainment and Leisure,Kensington-Cedar Cottage,1760 KINGSWAY
4470,Oak Grove Clinic Ltd,Service Commercial,Kensington-Cedar Cottage,1872 KINGSWAY
4472,Advantage Label Manufacture,Service Commercial,Kensington-Cedar Cottage,1878 KINGSWAY
4481,Van Beauty Salon,Service Commercial,Kensington-Cedar Cottage,1927 KINGSWAY
4485,Green Lettuce Restaurant,Food & Beverage,Kensington-Cedar Cottage,1949 KINGSWAY
4489,Dominick's Barber Shop,Service Commercial,Kensington-Cedar Cottage,1992 KINGSWAY
4496,Pacific Medical Clinic,Service Commercial,Kensington-Cedar Cottage,2032 KINGSWAY
4497,Mega Travel Ltd,Service Commercial,Kensington-Cedar Cottage,2036 KINGSWAY
4506,Truong Thanh Vietnamese Rest.,Food & Beverage,Kensington-Cedar Cottage,2096 KINGSWAY
4507,Ngoc Nga Beauty Salon,Service Commercial,Kensington-Cedar Cottage,2110 KINGSWAY
4508,High Sun Mattress & Furniture,Comparison Goods,Kensington-Cedar Cottage,2111 KINGSWAY
4512,Paradise Garden Florist,Convenience Goods,Kensington-Cedar Cottage,2124 KINGSWAY
4513,H1peraktiv Signs and Printing,Service Commercial,Kensington-Cedar Cottage,2126 KINGSWAY
4515,ZAMZAM GRILL LTD,Food & Beverage,Kensington-Cedar Cottage,2128 KINGSWAY
4522,Crab Hot Lau,Food & Beverage,Kensington-Cedar Cottage,2141 KINGSWAY
4532,Happy Family Restaurant,Food & Beverage,Kensington-Cedar Cottage,2178 KINGSWAY
4537,Bank of Nova Scotia,Service Commercial,Kensington-Cedar Cottage,2208 KINGSWAY
4541,Gram Cafe and Pancakes,Convenience Goods,Kensington-Cedar Cottage,2218 KINGSWAY
4544,Telus,Service Commercial,Kensington-Cedar Cottage,2223 KINGSWAY
4546,Tian Chi Traditional Chinese Medicine,Service Commercial,Kensington-Cedar Cottage,2225 KINGSWAY
4552,Kim Ngan Jewellery,Comparison Goods,Kensington-Cedar Cottage,2231 KINGSWAY
4556,Queens Medical Clinic & Apothecary,Service Commercial,Kensington-Cedar Cottage,2235 KINGSWAY
4557,Neighbourhood Insurance Broke,Service Commercial,Kensington-Cedar Cottage,2236 KINGSWAY
4559,The UPS Store,Service Commercial,Kensington-Cedar Cottage,2242 KINGSWAY
4565,Sushi By Yuji,Food & Beverage,Kensington-Cedar Cottage,2252 KINGSWAY
4569,Hair Idol Salon,Service Commercial,Kensington-Cedar Cottage,2259 KINGSWAY
4570,Thanh Xuan Café,Food & Beverage,Kensington-Cedar Cottage,2261 KINGSWAY
4572,Phoenix Massage Centre,Service Commercial,Kensington-Cedar Cottage,2263 KINGSWAY
4573,AR Cannabis Store,Convenience Goods,Kensington-Cedar Cottage,2267 KINGSWAY
4574,7th Taste,Food & Beverage,Kensington-Cedar Cottage,2269 KINGSWAY
4575,Chicko Chicken,Food & Beverage,Kensington-Cedar Cottage,2271 KINGSWAY
4577,Napa Autopro - Kings Autogard,Automotive Goods & Services,Kensington-Cedar Cottage,2277 KINGSWAY
4580,Lotus Medical,Service Commercial,Kensington-Cedar Cottage,4018 KNIGHT ST
4582,Yo Hair Shop Ltd,Service Commercial,Kensington-Cedar Cottage,4036 KNIGHT ST
4590,Harvard Pharmacy,Convenience Goods,Mount Pleasant,492 KINGSWAY
4591,Dr Quan Lan P Inc,Service Commercial,Mount Pleasant,498 KINGSWAY
4599,Heriz Carpet,Comparison Goods,Mount Pleasant,550 KINGSWAY
4615,Yat Ming Seafood,Convenience Goods,Mount Pleasant,670 KINGSWAY
4620,Universal Auricular Acupuncture,Service Commercial,Renfrew-Collingwood,4979 DUCHESS ST
4621,Medicare Medical Clinic,Service Commercial,Renfrew-Collingwood,4993 DUCHESS ST
4622,C & T Food Market,Convenience Goods,Renfrew-Collingwood,2301 KINGSWAY
4624,The Eldorado Liquor Store,Convenience Goods,Renfrew-Collingwood,2310 KINGSWAY
4628,Camtex Camera & Instrument Service,Comparison Goods,Renfrew-Collingwood,2382 KINGSWAY
4634,Camphora Engineering,Service Commercial,Renfrew-Collingwood,2479 KINGSWAY
4637,Bargate Services Ltd,Service Commercial,Renfrew-Collingwood,2491 KINGSWAY
4638,Moizu Skin,Service Commercial,Renfrew-Collingwood,2495 KINGSWAY
4640,Grand Ballet of Vancouver,Service Commercial,Renfrew-Collingwood,2503 KINGSWAY
4643,Kwan Luck Restaurant,Food & Beverage,Renfrew-Collingwood,2516 KINGSWAY
4644,Beefway Meats Ltd,Convenience Goods,Renfrew-Collingwood,2519 KINGSWAY
4646,Afra Hair Designs,Service Commercial,Renfrew-Collingwood,2524 KINGSWAY
4648,TinaCake Desserts,Convenience Goods,Renfrew-Collingwood,2528 KINGSWAY
4651,Jack's Chinese Herbs,Convenience Goods,Renfrew-Collingwood,2537 KINGSWAY
4652,Sweet Country Foods,Convenience Goods,Renfrew-Collingwood,2538 KINGSWAY
4656,T&S Clinic,Service Commercial,Renfrew-Collingwood,2543 KINGSWAY
4661,Kingsway Dental Care,Service Commercial,Renfrew-Collingwood,2559 KINGSWAY
4665,Get Fresh Coin Laundry Ltd,Service Commercial,Renfrew-Collingwood,2572 KINGSWAY
4671,Play Music inc,Comparison Goods,Renfrew-Collingwood,2593 KINGSWAY
4673,Kultura Tattoo Studio,Service Commercial,Renfrew-Collingwood,2603 KINGSWAY
4674,Shipex Courier,Service Commercial,Renfrew-Collingwood,2607 KINGSWAY
4676,Joy's Acupuncture & Massage,Service Commercial,Renfrew-Collingwood,2615 KINGSWAY
4678,Alliance Vancouver Jiu Jitsu,Entertainment and Leisure,Renfrew-Collingwood,2625 KINGSWAY
4679,Selmak Realty,Service Commercial,Renfrew-Collingwood,2629 KINGSWAY
4683,Pacific Care Pharmacy Ltd,Convenience Goods,Renfrew-Collingwood,2651 KINGSWAY
4685,Happy Life Health Centre,Service Commercial,Renfrew-Collingwood,2659 KINGSWAY
4690,Dominion Lending Centres,Service Commercial,Renfrew-Collingwood,2681 KINGSWAY
4695,Artworks Studio,Comparison Goods,Renfrew-Collingwood,2717 KINGSWAY
4696,Next Generation Education Ctr,Service Commercial,Renfrew-Collingwood,2719 KINGSWAY
4711,RE/MAX Crest Realty,Service Commercial,Renfrew-Collingwood,101 2806 KINGSWAY
4713,Together We Can Addiction Recovery,Service Commercial,Renfrew-Collingwood,2837 KINGSWAY
4715,Chevron,Automotive Goods & Services,Renfrew-Collingwood,2918 KINGSWAY
4717,Baby Go Round,Comparison Goods,Renfrew-Collingwood,2939 KINGSWAY
4718,Dairy Queen,Food & Beverage,Renfrew-Collingwood,2940 KINGSWAY
4719,Falcon Artistry,Service Commercial,Renfrew-Collingwood,2941 KINGSWAY
4724,Yong Sheng Clinic Denturist,Service Commercial,Renfrew-Collingwood,2957 KINGSWAY
4728,Dr Ruth Lin Optometric Corp,Service Commercial,Renfrew-Collingwood,2969 KINGSWAY
4732,Elite Lending Corp.,Service Commercial,Renfrew-Collingwood,4830 NANAIMO ST
4734,Celsia Florist,Convenience Goods,Kitsilano,1930 ARBUTUS ST
4737,The Right Shoe,Comparison Goods,Fairview,1601 W 4TH AV
4744,Kitakar,Service Commercial,Fairview,1701 W 4TH AV
4751,The Boardroom,Comparison Goods,Fairview,1723 W 4TH AV
4753,Rowand's Reef Scuba Shop,Comparison Goods,Fairview,1731 W 4TH AV
4755,TR Trades,Service Commercial,Fairview,1744 W 4TH AV
4757,The Boardroom,Comparison Goods,Fairview,1749 W 4TH AV
4760,Joyride Nails,Service Commercial,Fairview,1758 W 4TH AV
4772,Wow Interiors,Comparison Goods,Kitsilano,1823 W 4TH AV
4775,Ramen Danbo,Food & Beverage,Kitsilano,1833 W 4TH AV
4776,The Hokey Poke,Food & Beverage,Kitsilano,1834 W 4TH AV
4778,Canvas Hair and Nails Salon,Service Commercial,Kitsilano,1838 W 4TH AV
4779,Cypress Dental,Service Commercial,Kitsilano,1845 W 4TH AV
4783,West Side Ski Bike,Comparison Goods,Kitsilano,1855 W 4TH AV
4784,More Bikes,Comparison Goods,Kitsilano,1856 W 4TH AV
4795,Surefoot,Comparison Goods,Kitsilano,2001 CYPRUS ST
4797,Tacofino,Food & Beverage,Kitsilano,1909 W 4TH AV
4798,TD Canada Trust,Service Commercial,Kitsilano,1911 W 4TH AV
4799,Yyoga,Entertainment and Leisure,Kitsilano,1915 W 4TH AV
4802,Core Community Pilates,Entertainment and Leisure,Kitsilano,103 1926 W 4TH AV
4806,Makers,Comparison Goods,Kitsilano,1929 W 4TH AV
4811,Fatwhip Scooters,Comparison Goods,Kitsilano,1946 W 4TH AV
4815,The Kitchen Corner,Comparison Goods,Kitsilano,1955 W 4TH AV
4820,Sassy Nails,Service Commercial,Kitsilano,102 1965 W 4TH AV
4839,Biminis,Food & Beverage,Kitsilano,2010 W 4TH AV
4849,TurF,Food & Beverage,Kitsilano,2041 W 4TH AV
4850,Their There,Food & Beverage,Kitsilano,2042 W 4TH AV
4853,Sushi Nova,Food & Beverage,Kitsilano,2059 W 4TH AV
4857,Kitsilano Nails,Service Commercial,Kitsilano,102 2065 W 4TH AV
4860,Aesop,Convenience Goods,Kitsilano,2072 W 4TH AV
4868,Shoes on 4th,Comparison Goods,Kitsilano,2090 W 4TH AV
4870,Canadian Imperial Bank of Commerce,Service Commercial,Kitsilano,2092 W 4TH AV
4872,Ray Rickburn,Comparison Goods,Kitsilano,2100 W 4TH AV
4879,Flight Centre,Service Commercial,Kitsilano,2127 W 4TH AV
4880,Mavi Jeans,Comparison Goods,Kitsilano,2128 W 4TH AV
4882,Connies Cookhouse,Food & Beverage,Kitsilano,2135 W 4TH AV
4899,Ride Cycle Club,Comparison Goods,Kitsilano,2173 W 4TH AV
4900,Renshaw Travel,Service Commercial,Kitsilano,2175 W 4TH AV
4901,Miz Mooz,Comparison Goods,Kitsilano,2177 W 4TH AV
4908,49th Parallel Coffee Roasters,Food & Beverage,Kitsilano,2198 W 4TH AV
4909,Urban Outfitters,Comparison Goods,Kitsilano,2199 W 4TH AV
4912,Leis de Buds,Convenience Goods,Kitsilano,2202 W 4TH AV
4915,Bombay Brow Bar,Service Commercial,Kitsilano,2206 W 4TH AV
4920,Simpatico,Food & Beverage,Kitsilano,2222 W 4TH AV
4927,The Latest Scoop,Comparison Goods,Kitsilano,2242 W 4TH AV
4933,La Vita Dental Centre,Service Commercial,Kitsilano,2259 W 4TH AV
4936,Delara,Food & Beverage,Kitsilano,2272 W 4TH AV
4939,Whole Foods Market,Convenience Goods,Kitsilano,2285 W 4TH AV
4948,Seven Seas,Convenience Goods,Kitsilano,2328 W 4TH AV
4949,Apple Farm Market,Convenience Goods,Kitsilano,2344 W 4TH AV
4960,Accord Dental Clinic,Service Commercial,Kitsilano,2385 W 4TH AV
4962,Bank of Montreal,Service Commercial,Kitsilano,2388 W 4TH AV
4964,McDonald’s,Food & Beverage,Kitsilano,2391 W 4TH AV
4966,Royal Bank of Canada,Service Commercial,Kitsilano,2395 W 4TH AV
4967,Carousel Cleaners,Service Commercial,Kitsilano,2396 W 4TH AV
4972,Yinstill Reproductive,Service Commercial,Riley Park,3523 MAIN ST
4975,Bruce Eyewear Too,Comparison Goods,Riley Park,3553 MAIN ST
4978,Formula Fig,Service Commercial,Riley Park,3570 MAIN ST
4979,4Cats Arts,Service Commercial,Riley Park,3573 MAIN ST
4980,Foglifter,Food & Beverage,Riley Park,3590 MAIN ST
4981,Aesop,Convenience Goods,Riley Park,3583 MAIN ST
4987,Vancouver Special Art,Comparison Goods,Riley Park,3612 MAIN ST
4989,Parade Organics Main Street,Comparison Goods,Riley Park,3620 MAIN ST
4990,Condesa Jewelry,Comparison Goods,Riley Park,3622 MAIN ST
4997,Exposure,Comparison Goods,Riley Park,3649 MAIN ST
5000,OM Beauty Bar,Service Commercial,Riley Park,3673 MAIN ST
5002,Collage Collage,Comparison Goods,Riley Park,3697 MAIN ST
5004,Pittie Coffee,Food & Beverage,Riley Park,3702 MAIN ST
5005,Eyepod Eyecare,Comparison Goods,Riley Park,3706 MAIN ST
5008,Show Off,Comparison Goods,Riley Park,3712 MAIN ST
5009,Barefoot Contessa,Comparison Goods,Riley Park,3715 MAIN ST
5010,The Soap Dispensery,Convenience Goods,Riley Park,3718 MAIN ST
5011,The Main Exchange,Comparison Goods,Riley Park,3728 MAIN ST
5013,Exile,Comparison Goods,Riley Park,3730 MAIN ST
5014,Moar Music,Comparison Goods,Riley Park,3731 MAIN ST
5015,Front & Company,Comparison Goods,Riley Park,3740 MAIN ST
5019,Vancouver Main Dental,Service Commercial,Riley Park,3763 MAIN ST
5020,R & B Denture Clinic,Service Commercial,Riley Park,3773 MAIN ST
5022,Lines Consignment Clothing,Comparison Goods,Riley Park,3793 MAIN ST
5023,Ollie Quinn,Comparison Goods,Riley Park,3795 MAIN ST
5026,Kartek Tune & Brake Ltd.,Automotive Goods & Services,Riley Park,3812 MAIN ST
5031,Joint Works,Service Commercial,Riley Park,100 3860 MAIN ST
5032,Novo Furniture,Comparison Goods,Riley Park,3868 MAIN ST
5033,Strategies Games,Comparison Goods,Riley Park,3878 MAIN ST
5039,The French Table,Food & Beverage,Riley Park,3916 MAIN ST
5042,Faux Floral,Comparison Goods,Riley Park,3938 MAIN ST
5052,Little Mountain Learning Cent.,Service Commercial,Riley Park,3981 MAIN ST
5053,The Acorn,Food & Beverage,Riley Park,3995 MAIN ST
5054,Mid-Main Comm. Health,Service Commercial,Riley Park,3998 MAIN ST
